520,92,75,44
521,92,75,44
522,91,75,44
523,90,75,44
524,90,75,44
525,88,76,46
526,87,76,45
527,87,76,45
528,80,75,44
529,79,75,44
530,79,74,44
531,63,75,45
532,63,76,46
533,62,77,46
534,55,75,45
535,54,75,45
536,54,75,45
537,53,75,45
538,52,75,44
539,52,74,44
540,51,75,44
541,90,76,47
542,89,76,47
543,88,76,46
544,80,75,45
545,79,74,45
546,79,74,45
547,63,76,46
548,63,76,46
549,62,77,46
550,54,78,47
551,53,79,47
552,91,76,47
553,90,76,47
554,90,76,47
555,89,76,47
556,80,75,46
557,79,75,46
558,79,74,46
559,63,75,46
560,63,76,47
561,62,76,47
562,62,77,47
563,53,79,48
564,53,79,48
565,52,79,48
566,91,76,48
567,91,76,48
568,90,76,48
569,90,76,47
570,80,75,46
571,79,74,46
572,79,74,46
573,63,76,47
574,62,76,47
575,62,77,48
576,53,79,48
577,52,79,48
578,51,79,48
579,51,79,49
580,91,77,49
581,91,77,48
582,90,77,48
583,90,77,48
584,80,76,47
585,80,75,47
586,80,75,47
587,79,74,47
588,63,75,48
589,62,76,48
590,62,77,48
591,61,77,48
592,53,79,49
593,53,79,49
594,52,79,49
595,51,79,49
596,92,77,49
597,91,77,49
598,90,77,49
599,90,77,49
600,81,76,48
601,81,75,48
602,80,75,48
603,80,74,47
604,62,76,48
605,62,76,49
606,61,77,49
607,61,77,49
608,53,79,49
609,52,79,50
610,51,79,50
611,51,79,50
612,91,77,49
613,91,77,50
614,91,77,49
615,90,77,49
616,89,77,50
617,82,76,49
618,81,76,49
619,81,75,49
620,80,75,48
621,80,74,48
622,63,75,49
623,62,76,49
624,62,76,49
625,61,77,49
626,61,77,50
627,60,77,50
628,54,79,50
629,54,79,50
630,53,79,50
631,52,79,50
632,51,79,50
633,51,79,50
634,91,77,50
635,90,77,50
636,89,77,50
637,89,77,50
638,88,77,50
639,87,77,50
640,87,77,50
641,83,76,50
642,82,76,49
643,82,76,49
644,81,76,49
645,81,75,49
646,81,75,49
647,62,76,49
648,61,76,50
649,61,77,50
650,60,77,50
651,60,77,50
652,59,77,50
653,58,78,50
654,58,78,51
655,57,78,51
656,56,78,51
657,55,78,51
658,55,78,51
659,54,78,51
660,53,79,51
661,52,79,51
662,51,79,51
663,51,79,51
664,90,77,51
665,90,77,51
666,89,77,51
667,88,77,50
668,87,77,50
669,86,77,50
670,86,77,50
671,85,77,50
672,84,77,50
673,84,77,50
674,83,76,50
675,83,76,50
676,82,76,50
677,81,75,50
678,81,75,50
679,61,76,50
680,61,76,50
681,60,77,51
682,59,77,51
683,59,77,51
684,58,77,51
685,57,78,51
686,57,78,51
687,56,78,51
688,55,78,51
689,54,78,51
690,54,78,52
691,53,78,51
692,52,78,51
693,52,79,51
694,90,77,51
695,89,77,51
696,88,77,51
697,88,77,51
698,87,77,51
699,86,77,51
700,85,77,51
701,85,77,51
702,84,76,51
703,83,76,51
704,83,76,50
705,82,75,50
706,82,75,50
707,60,77,51
708,59,77,51
709,59,77,51
710,58,77,51
711,57,77,52
712,57,77,52
713,56,78,52
714,55,78,52
715,54,78,52
716,54,78,52
717,53,78,52
718,88,77,52
719,88,77,52
720,87,77,52
721,86,77,51
722,86,77,51
723,85,77,51
724,84,76,51
725,84,76,51
726,83,76,51
727,88,74,39
728,87,74,39
729,87,74,39
730,86,74,39
731,85,74,39
732,84,74,39
733,84,74,39
734,83,74,39
735,83,74,39
736,91,75,40
737,90,74,40
738,89,74,40
739,89,74,40
740,88,74,40
741,88,74,40
742,87,74,40
743,86,74,40
744,86,74,39
745,85,74,39
746,84,74,39
747,83,74,40
748,83,74,40
749,82,74,40
750,60,73,40
751,59,73,40
752,59,73,40
753,58,73,40
754,58,73,40
755,57,73,40
756,56,73,40
757,56,73,40
758,55,73,40
759,93,75,41
760,92,75,40
761,91,75,40
762,90,75,40
763,90,75,40
764,89,75,40
765,88,75,40
766,84,74,40
767,83,74,40
768,83,74,40
769,82,74,40
770,60,73,40
771,59,74,40
772,59,74,40
773,58,74,40
774,58,74,40
775,57,74,40
776,56,74,40
777,56,74,40
778,55,74,41
779,54,74,41
780,54,74,41
781,53,74,41
782,52,74,41
783,94,75,41
784,93,75,41
785,92,75,41
786,91,75,41
787,91,75,41
788,84,75,41
789,84,74,41
790,83,74,40
791,60,73,41
792,59,74,41
793,59,74,41
794,55,74,41
795,54,74,41
796,54,74,41
797,53,74,41
798,52,74,41
799,51,74,41
800,51,74,41
801,95,75,42
802,94,75,42
803,94,75,42
804,93,75,42
805,92,75,42
806,85,75,42
807,84,74,41
808,83,74,41
809,81,75,42
810,80,75,42
811,79,74,42
812,79,74,42
813,79,74,42
814,64,75,43
815,62,76,43
816,61,76,43
817,61,77,44
818,59,74,41
819,53,75,42
820,52,75,42
821,52,75,42
822,51,74,42
823,50,75,42
824,49,75,42
825,95,75,43
826,95,75,43
827,94,75,42
828,93,75,42
829,85,74,42
830,84,74,42
831,83,75,43
832,82,75,43
833,82,75,43
834,81,75,42
835,79,74,42
836,79,74,43
837,78,73,43
838,63,75,44
839,63,76,44
840,63,76,44
841,60,77,44
842,58,74,42
843,51,75,42
844,51,75,42
845,50,75,43
846,49,75,42
847,48,74,43
848,96,74,43
849,96,74,43
850,95,75,43
851,94,75,43
852,83,75,43
853,83,75,43
854,79,74,43
855,78,73,43
856,64,74,44
857,64,75,44
858,63,75,44
859,57,75,43
860,57,75,43
861,50,75,43
862,50,75,43
863,49,74,43
864,48,74,43
865,96,74,44
866,95,74,44
867,94,74,44
868,94,75,44
869,89,74,44
870,79,74,44
871,78,73,44
872,64,74,45
873,64,75,45
874,63,75,44
875,56,75,44
876,50,75,44
877,50,74,44
878,49,74,44
879,48,74,44
880,95,74,44
881,95,74,44
882,94,74,44
883,93,74,45
884,93,74,44
885,92,74,45
886,91,74,44
887,90,74,44
888,79,74,44
889,78,73,44
890,64,74,45
891,64,75,45
892,53,74,45
893,52,74,45
894,51,74,45
895,51,74,45
896,50,74,44
897,49,74,44
898,48,74,44
899,95,74,45
900,94,74,45
901,93,74,45
902,92,74,45
903,91,74,45
904,91,74,45
905,79,73,45
906,78,73,45
907,64,74,46
908,64,75,46
909,53,77,47
910,53,74,45
911,52,74,46
912,51,74,45
913,50,74,45
914,49,74,45
915,49,74,45
916,91,75,47
917,79,74,45
918,78,73,45
919,64,74,46
920,63,75,46
921,63,75,47
922,53,78,47
923,52,78,48
924,51,74,46
925,50,74,46
926,50,74,46
927,49,74,46
928,92,76,48
929,92,76,48
930,91,76,48
931,79,73,46
932,79,73,46
933,64,74,47
934,63,74,47
935,63,75,47
936,50,78,49
937,51,79,48
938,93,75,49
939,93,76,49
940,92,76,49
941,79,74,47
942,79,74,47
943,79,73,46
944,64,74,47
945,64,74,47
946,63,75,48
947,51,79,49
948,50,79,49
949,93,76,49
950,93,76,49
951,92,76,49
952,79,74,48
953,79,73,47
954,63,74,48
955,63,75,48
956,50,79,50
957,49,79,50
958,49,78,50
959,93,76,50
960,93,76,50
961,92,77,50
962,91,77,50
963,80,74,49
964,80,74,48
965,79,73,48
966,63,74,49
967,63,75,49
968,62,75,49
969,50,79,50
970,49,79,50
971,49,78,50
972,93,76,50
973,93,77,50
974,92,77,50
975,92,77,50
976,91,77,50
977,81,75,49
978,80,74,49
979,80,74,49
980,79,73,49
981,63,75,49
982,62,75,50
983,62,76,50
984,51,79,51
985,50,79,51
986,50,78,51
987,49,78,51
988,94,76,51
989,93,77,51
990,92,77,51
991,92,77,51
992,91,77,51
993,90,77,51
994,81,75,50
995,81,74,50
996,80,74,50
997,80,73,49
998,62,74,50
999,62,75,50
1000,61,76,50
1001,61,76,51
1002,60,76,51
1003,52,78,52
1004,52,78,52
1005,51,78,52
1006,50,78,52
1007,49,78,52
1008,93,77,51
1009,92,77,51
1010,92,77,52
1011,91,77,52
1012,90,77,51
1013,90,77,51
1014,89,77,52
1015,83,75,51
1016,82,75,51
1017,82,75,51
1018,81,74,50
1019,81,74,50
1020,62,75,51
1021,61,75,51
1022,61,76,51
1023,60,76,51
1024,59,77,51
1025,59,77,52
1026,58,77,52
1027,57,77,52
1028,56,77,52
1029,56,77,52
1030,55,77,52
1031,54,78,52
1032,53,78,52
1033,53,78,52
1034,52,78,52
1035,51,78,52
1036,50,78,52
1037,92,77,52
1038,91,77,52
1039,90,77,52
1040,90,77,52
1041,89,77,52
1042,88,77,52
1043,87,77,52
1044,86,77,52
1045,85,76,52
1046,85,76,52
1047,84,76,52
1048,83,76,51
1049,83,75,51
1050,82,75,51
1051,82,74,51
1052,81,74,51
1053,61,75,51
1054,60,76,51
1055,60,76,52
1056,59,76,52
1057,58,76,52
1058,58,77,52
1059,57,77,52
1060,56,77,52
1061,56,77,53
1062,55,77,53
1063,54,77,53
1064,53,77,53
1065,53,77,53
1066,52,77,53
1067,51,78,53
1068,50,78,53
1069,91,77,53
1070,91,77,53
1071,90,77,53
1072,89,77,53
1073,88,77,53
1074,87,77,53
1075,87,77,52
1076,86,76,52
1077,85,76,52
1078,84,76,52
1079,84,75,52
1080,83,75,52
1081,82,75,52
1082,82,75,51
1083,59,76,52
1084,59,76,52
1085,58,76,53
1086,57,76,53
1087,57,77,53
1088,56,77,53
1089,55,77,53
1090,55,77,53
1091,54,77,53
1092,53,77,53
1093,52,77,53
1094,52,77,53
1095,89,77,53
1096,89,77,53
1097,88,77,53
1098,88,77,53
1099,87,76,53
1100,86,76,53
1101,85,76,53
1102,85,76,53
1103,84,75,52
1104,88,73,39
1105,88,73,39
1106,87,73,39
1107,86,73,39
1108,86,73,39
1109,85,73,39
1110,84,73,39
1111,83,73,38
1112,83,73,38
1113,82,73,38
1114,81,73,39
1115,90,74,39
1116,90,74,39
1117,89,74,39
1118,88,74,39
1119,87,74,39
1120,87,73,39
1121,86,73,39
1122,85,73,39
1123,85,73,39
1124,84,73,39
1125,83,73,39
1126,82,73,39
1127,82,73,39
1128,81,73,39
1129,60,72,39
1130,60,72,39
1131,59,73,39
1132,59,73,39
1133,58,72,39
1134,57,72,39
1135,57,73,39
1136,56,72,39
1137,56,72,40
1138,94,74,40
1139,93,74,40
1140,93,74,40
1141,92,74,40
1142,91,74,40
1143,90,74,40
1144,89,74,40
1145,88,74,39
1146,82,74,39
1147,82,73,39
1148,81,73,39
1149,60,72,39
1150,60,73,40
1151,59,73,40
1152,59,73,40
1153,58,73,40
1154,57,73,40
1155,57,73,40
1156,56,73,40
1157,55,73,40
1158,55,73,40
1159,54,73,40
1160,53,73,40
1161,53,73,40
1162,52,73,40
1163,95,74,41
1164,95,75,41
1165,94,75,40
1166,93,75,40
1167,92,75,40
1168,92,75,40
1169,82,74,40
1170,82,73,40
1171,81,73,40
1172,60,73,40
1173,60,73,40
1174,55,73,40
1175,54,73,40
1176,54,74,41
1177,53,74,41
1178,52,74,41
1179,51,74,41
1180,50,74,41
1181,50,74,41
1182,96,74,41
1183,96,74,41
1184,95,75,41
1185,94,75,41
1186,93,75,41
1187,83,74,41
1188,83,74,41
1189,82,73,40
1190,60,73,40
1191,60,73,41
1192,60,73,41
1193,52,74,41
1194,51,74,41
1195,51,74,41
1196,50,74,41
1197,49,74,41
1198,48,74,41
1199,97,74,42
1200,97,74,42
1201,96,75,42
1202,95,75,42
1203,94,75,42
1204,84,74,42
1205,83,74,41
1206,83,74,41
1207,81,74,42
1208,80,74,42
1209,80,74,42
1210,79,74,42
1211,78,73,42
1212,78,73,42
1213,64,74,43
1214,64,74,43
1215,61,76,43
1216,61,76,43
1217,60,73,41
1218,59,74,42
1219,50,74,42
1220,49,74,42
1221,49,74,42
1222,48,74,42
1223,47,74,42
1224,97,74,42
1225,97,74,43
1226,96,74,43
1227,84,74,42
1228,84,74,42
1229,82,75,43
1230,82,74,43
1231,81,74,42
1232,80,74,42
1233,78,74,42
1234,78,73,42
1235,78,72,42
1236,64,73,43
1237,64,74,43
1238,60,76,44
1239,60,76,44
1240,48,74,42
1241,48,74,43
1242,47,74,43
1243,46,74,43
1244,97,74,43
1245,96,74,43
1246,96,74,43
1247,83,74,44
1248,83,74,43
1249,82,74,43
1250,78,73,43
1251,78,72,43
1252,65,73,44
1253,64,74,44
1254,64,74,44
1255,48,74,43
1256,47,74,43
1257,46,74,43
1258,97,74,44
1259,97,74,44
1260,84,74,44
1261,78,73,43
1262,78,72,43
1263,65,72,44
1264,64,73,44
1265,48,74,44
1266,47,74,44
1267,46,74,44
1268,97,74,45
1269,96,74,45
1270,95,74,45
1271,78,73,44
1272,78,72,44
1273,65,73,45
1274,64,73,45
1275,48,74,44
1276,48,74,44
1277,47,74,44
1278,97,73,45
1279,96,73,45
1280,95,74,45
1281,94,74,46
1282,93,74,46
1283,93,74,46
1284,92,74,45
1285,78,72,45
1286,78,72,45
1287,65,73,45
1288,64,73,45
1289,51,74,46
1290,49,74,45
1291,48,74,45
1292,47,74,45
1293,47,73,45
1294,97,73,46
1295,96,73,46
1296,95,73,46
1297,94,73,46
1298,94,73,46
1299,93,73,46
1300,78,72,45
1301,78,72,45
1302,65,72,46
1303,64,73,46
1304,53,77,47
1305,50,74,46
1306,49,74,46
1307,48,73,46
1308,47,73,46
1309,47,73,46
1310,78,72,46
1311,78,72,46
1312,64,72,46
1313,64,73,46
1314,49,73,47
1315,49,73,46
1316,94,75,49
1317,93,75,49
1318,93,75,48
1319,79,73,47
1320,78,72,47
1321,78,72,46
1322,64,72,47
1323,64,73,47
1324,64,73,48
1325,48,78,49
1326,95,74,49
1327,94,74,49
1328,94,75,49
1329,79,73,47
1330,79,72,47
1331,78,72,47
1332,64,73,48
1333,64,73,48
1334,48,78,50
1335,48,78,50
1336,47,78,50
1337,95,75,50
1338,95,75,50
1339,94,76,50
1340,79,73,48
1341,79,72,48
1342,64,73,48
1343,63,74,49
1344,63,74,49
1345,48,78,50
1346,47,78,50
1347,47,78,50
1348,95,75,51
1349,94,76,51
1350,94,76,50
1351,80,73,49
1352,79,73,49
1353,79,72,48
1354,64,73,49
1355,63,73,49
1356,63,74,49
1357,49,78,51
1358,48,78,51
1359,47,78,51
1360,47,78,51
1361,95,76,51
1362,95,76,51
1363,94,76,51
1364,94,77,51
1365,80,73,50
1366,80,73,50
1367,79,72,49
1368,63,73,50
1369,63,74,50
1370,62,74,50
1371,50,78,52
1372,49,78,52
1373,48,78,52
1374,48,78,52
1375,95,76,52
1376,95,76,52
1377,94,77,52
1378,93,77,52
1379,92,77,52
1380,81,74,50
1381,80,73,50
1382,80,73,50
1383,80,72,50
1384,63,73,50
1385,63,73,50
1386,62,74,51
1387,62,75,51
1388,50,78,52
1389,49,78,52
1390,48,77,53
1391,48,77,52
1392,94,76,52
1393,94,77,53
1394,93,77,52
1395,92,77,52
1396,91,77,52
1397,82,74,51
1398,81,74,51
1399,80,73,51
1400,80,73,51
1401,62,74,51
1402,62,74,51
1403,61,75,52
1404,60,75,52
1405,60,76,52
1406,51,77,53
1407,51,77,53
1408,50,77,53
1409,49,77,53
1410,48,77,53
1411,94,77,53
1412,93,77,53
1413,92,77,53
1414,91,77,53
1415,91,77,53
1416,90,77,53
1417,84,75,52
1418,83,75,52
1419,83,74,52
1420,82,74,52
1421,81,74,52
1422,81,73,51
1423,62,74,52
1424,61,74,52
1425,61,75,52
1426,60,75,52
1427,59,75,53
1428,58,76,53
1429,58,76,53
1430,57,76,53
1431,56,76,53
1432,56,76,53
1433,55,76,53
1434,54,77,53
1435,53,77,54
1436,53,77,54
1437,52,77,54
1438,51,77,54
1439,50,77,54
1440,49,77,53
1441,93,77,54
1442,92,77,54
1443,92,77,54
1444,91,77,54
1445,90,77,53
1446,89,77,54
1447,88,76,54
1448,87,76,53
1449,87,76,53
1450,86,76,53
1451,85,76,53
1452,84,75,53
1453,84,75,53
1454,83,74,53
1455,82,74,52
1456,82,74,52
1457,81,73,52
1458,60,75,53
1459,59,75,53
1460,59,75,53
1461,58,75,53
1462,57,76,53
1463,57,76,53
1464,56,76,53
1465,55,76,54
1466,55,76,54
1467,54,76,54
1468,53,76,54
1469,52,76,54
1470,52,76,54
1471,51,76,54
1472,92,77,54
1473,91,77,54
1474,90,77,54
1475,90,76,54
1476,89,76,54
1477,88,76,54
1478,87,76,54
1479,86,76,54
1480,86,75,53
1481,85,75,53
1482,84,75,53
1483,84,74,53
1484,59,75,53
1485,58,75,53
1486,58,75,54
1487,57,75,54
1488,56,75,54
1489,55,76,54
1490,54,76,54
1491,53,76,54
1492,53,76,54
1493,52,76,54
1494,87,76,54
1495,87,75,54
1496,86,75,54
1497,87,72,38
1498,87,72,38
1499,86,72,38
1500,85,72,38
1501,84,72,38
1502,84,72,38
1503,83,72,38
1504,82,72,38
1505,82,72,38
1506,81,72,38
1507,90,73,39
1508,89,73,39
1509,89,73,39
1510,88,73,39
1511,87,73,39
1512,87,73,39
1513,86,73,38
1514,85,73,38
1515,85,73,38
1516,84,72,38
1517,83,72,38
1518,83,72,38
1519,82,72,38
1520,81,72,38
1521,81,72,38
1522,60,72,38
1523,60,72,38
1524,59,72,38
1525,59,72,39
1526,58,72,39
1527,57,72,39
1528,57,72,39
1529,56,72,39
1530,93,73,39
1531,92,73,39
1532,92,73,39
1533,91,73,39
1534,90,73,39
1535,89,73,39
1536,89,73,39
1537,81,73,39
1538,81,72,39
1539,61,72,39
1540,60,72,39
1541,60,72,39
1542,59,72,39
1543,58,72,39
1544,58,72,39
1545,57,72,39
1546,56,72,39
1547,56,72,39
1548,55,72,39
1549,55,72,40
1550,54,72,40
1551,53,72,40
1552,53,72,40
1553,96,74,40
1554,96,74,40
1555,95,74,40
1556,94,74,40
1557,93,74,40
1558,92,74,40
1559,91,74,39
1560,91,74,39
1561,81,73,39
1562,80,72,39
1563,61,72,40
1564,61,72,39
1565,55,72,40
1566,55,72,40
1567,54,73,40
1568,54,73,40
1569,53,73,40
1570,52,73,40
1571,51,73,40
1572,50,73,40
1573,50,73,40
1574,97,74,41
1575,97,74,40
1576,96,74,40
1577,95,74,40
1578,94,74,40
1579,82,73,40
1580,81,73,40
1581,81,72,40
1582,61,72,40
1583,61,72,40
1584,52,73,40
1585,51,74,40
1586,50,74,40
1587,49,74,40
1588,48,74,40
1589,48,74,41
1590,47,74,41
1591,98,74,41
1592,97,74,41
1593,96,74,41
1594,96,74,41
1595,82,73,41
1596,82,73,40
1597,81,73,40
1598,61,72,40
1599,60,72,41
1600,60,73,41
1601,49,74,41
1602,48,74,41
1603,48,74,41
1604,47,74,41
1605,46,74,41
1606,99,74,42
1607,98,74,42
1608,97,74,42
1609,97,74,41
1610,83,73,42
1611,83,73,41
1612,82,73,41
1613,80,74,42
1614,80,73,42
1615,79,73,42
1616,79,73,42
1617,78,72,42
1618,78,72,42
1619,64,73,43
1620,64,73,43
1621,63,74,43
1622,63,74,43
1623,62,75,43
1624,61,76,43
1625,60,73,41
1626,60,73,41
1627,47,74,41
1628,47,74,42
1629,46,74,42
1630,45,74,42
1631,99,74,42
1632,99,74,43
1633,98,74,42
1634,83,73,42
1635,83,73,42
1636,81,74,43
1637,81,74,42
1638,80,73,42
1639,80,73,42
1640,78,72,42
1641,78,72,42
1642,65,72,43
1643,64,73,43
1644,61,75,44
1645,46,74,42
1646,46,74,43
1647,45,74,43
1648,44,74,43
1649,99,74,43
1650,98,74,43
1651,98,74,43
1652,84,74,44
1653,83,74,43
1654,82,74,43
1655,81,74,43
1656,81,73,42
1657,78,71,43
1658,65,72,43
1659,64,73,43
1660,46,74,43
1661,45,74,43
1662,44,74,43
1663,100,74,44
1664,99,74,44
1665,98,74,44
1666,84,74,44
